Project ID;Naam;Omschrijving;Opmerking;Rubrieken;Eerste publicatiedatum;Laatste publicatiedatum;Gemuteerd op;Plan;Referentienummer;Aanbestedingsdatum;Verwachte gunningsdatum;Startdatum;Opleverdatum;Bouwfase;Raming;Ramingbedrag;Duurzame eigenschappen;Sloopwerk uitgevoerd;Reden stoppen project;Reden vertraging project;Adres;Toevoeging huisnummer;Postcode;Wijk/buurt;Plaats;Provincie;Land;Externe link;Bouwtype;Aantal bouwlagen van;Aantal bouwlagen t/m;Oppervlakte;Inhoud;BAG Pand ID;BAG Verblijfsobject ID;Organisatie - Organisatie ID;Organisatie - Naam;Organisatie - Website;Organisatie - LinkedIn;Organisatie - Twitter;Organisatie - Kvk-nummer;Organisatie - Vestigingsnummer;Organisatie - Telefoon;Organisatie - Fax;Organisatie - E-mail;Organisatie - Rol;Organisatie - Adresregel 1;Organisatie - Nummer;Organisatie - Adresregel 2;Organisatie - Postcode;Organisatie - Plaats;Organisatie - Postadres Adresregel 1;Organisatie - Postadres Nummer;Organisatie - Postadres Adresregel 2;Organisatie - Postadres Postcode;Organisatie - Postadres Plaats;Organisatie - Contact achternaam;Organisatie - Contact tussenvoegsel;Organisatie - Contact voornaam;Organisatie - Contact initialen;Organisatie - Contact functie;Organisatie - Contact geslacht;Organisatie - Werken Enkelvoudig onderhands;Organisatie - Werken Meervoudig onderhands;Organisatie - Werken Nationale aan-bestedings-procedures;Organisatie - Werken Europese aan-bestedings-procedures;Organisatie - Leveringen Enkelvoudig onderhands;Organisatie - Leveringen Meervoudig onderhands;Organisatie - Leveringen Nationale aan-bestedings-procedures;Organisatie - Leveringen Europese aan-bestedings-procedures;Organisatie - Diensten Enkelvoudig onderhands;Organisatie - Diensten Meervoudig onderhands;Organisatie - Diensten Nationale aan-bestedings-procedures;Organisatie - Diensten Europese aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Enkelvoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Meervoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Nationale aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Europese aan-bestedings-procedures;Organisatie - Opmerking;Taak - Vervaldatum;Taak - Prioriteit;Taak - Onderwerp;Taak - Omschrijving;Taak - Voltooid;Taak - Eigenaar;Gebouwcode;Bouwmethode;Soort woningen;Aantal woningen;Type woning;Type dak
503196;School;Bouwen Sint Maartenscollege, na sloop huidige school aan de Aart van der Leeuwkade 14. In de loop van 2024 zal de architectenselectie worden gestart. Aanbesteding t.b.v. Projectmanagement gaande.;;Onderwijs;27-2-2017;13-12-2023;13-12-2023;;;;;26-8-2024;1-3-2027;Initiatief;5.000.000 - 9.999.999;;;Nee;;;Aart van der Leeuwkade 14;;2274 KX;;Voorburg;Zuid-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;voortgezet onderwijs;Nieuwbouw;;;;
535213;Woningen;Bouwen 35 eengezinswoningen (koop) aan de Rijnsburgerweg. Laatste fase van plan 'De Bloem'. Er moet nog gestart worden met het uitwerken van het ontwerp. Startdatum is niet definitief.;;Wonen;11-11-2020;13-12-2023;13-12-2023;De Bloem;;;;2-9-2024;1-12-2025;Gegund;2.000.000 - 4.999.999;4.500.000;Warmtepomp, Zonnepanelen;Nee;;;Rijnsburgerweg ;;2231;;Rijnsburg;Zuid-Holland;Nederland;;;3;;5000;;;;275614;De Raad Bouwontwikkeling ;www.deraad-vastgoed.nl;;;28040909;000005756189;071-4051414;;info@deraad.nl;Projectontwikkelaar;Sandtlaan;36;;2223 GG;Katwijk;;;;;;Wolff;de;Wouter;W.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535213;Woningen;Bouwen 35 eengezinswoningen (koop) aan de Rijnsburgerweg. Laatste fase van plan 'De Bloem'. Er moet nog gestart worden met het uitwerken van het ontwerp. Startdatum is niet definitief.;;Wonen;11-11-2020;13-12-2023;13-12-2023;De Bloem;;;;2-9-2024;1-12-2025;Gegund;2.000.000 - 4.999.999;4.500.000;Warmtepomp, Zonnepanelen;Nee;;;Rijnsburgerweg ;;2231;;Rijnsburg;Zuid-Holland;Nederland;;;3;;5000;;;;22714;De Raad Bouw B.V.;www.deraad-bouw.nl;www.linkedin.com/company/deraadbouw;geen twittter;28007861;000016749375;071-4051414;;info@deraad.nl;Hoofdaannemer;Sandtlaan;36;;2223 GG;Katwijk;Postbus;3081;;2220 CB;Katwijk;Wolff;de;Wouter;W.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535213;Woningen;Bouwen 35 eengezinswoningen (koop) aan de Rijnsburgerweg. Laatste fase van plan 'De Bloem'. Er moet nog gestart worden met het uitwerken van het ontwerp. Startdatum is niet definitief.;;Wonen;11-11-2020;13-12-2023;13-12-2023;De Bloem;;;;2-9-2024;1-12-2025;Gegund;2.000.000 - 4.999.999;4.500.000;Warmtepomp, Zonnepanelen;Nee;;;Rijnsburgerweg ;;2231;;Rijnsburg;Zuid-Holland;Nederland;;;3;;5000;;;;8582;Architectenbureau Piet Onderwater & Partners;www.onderwater-partners.nl;www.linkedin.com/company/architectenbureau-piet-onderwater-&-partners;twitter.com/archbureauPOenP;70346321;000018633994;071-4026111;;info@onderwater-partners.nl;Architect;Vliet Zuid Zijde;5;;2231 GH;Rijnsburg;;;;;;Jong;de;Arina  ;A.;Architect;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535213;Woningen;Bouwen 35 eengezinswoningen (koop) aan de Rijnsburgerweg. Laatste fase van plan 'De Bloem'. Er moet nog gestart worden met het uitwerken van het ontwerp. Startdatum is niet definitief.;;Wonen;11-11-2020;13-12-2023;13-12-2023;De Bloem;;;;2-9-2024;1-12-2025;Gegund;2.000.000 - 4.999.999;4.500.000;Warmtepomp, Zonnepanelen;Nee;;;Rijnsburgerweg ;;2231;;Rijnsburg;Zuid-Holland;Nederland;;;3;;5000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Koopwoningen;35;Grondgebonden;Hellend
545893;Woningen;Bouwen, na sloop, 166 sociale huurwoningen (soort n.n.b.) aan de Liornestraat / Sapmastraat / Clement Maertenszstraat  / Vijandtstraat / Johannes Poststraat. De eerste woningen worden in 2025 gesloopt. Plan: 'Hart van Noord'.;;Wonen;25-4-2022;5-12-2023;5-12-2023;Hart van Noord;;;;;;Initiatief;1.000.000 - 1.999.999;;;Nee;;;Liornestraat ;;1624;;Hoorn;Noord-Holland;Nederland;;;;;;;;;3943;Intermaris;www.intermaris.nl;www.linkedin.com/company/intermaris;twitter.com/Intermaris;36003604;000012810819;088-2520100;;info@intermaris.nl;Projectontwikkelaar;Maelsonstraat;12;;1624 NP;Hoorn;;;;;;Bon;;Niels;N.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
545893;Woningen;Bouwen, na sloop, 166 sociale huurwoningen (soort n.n.b.) aan de Liornestraat / Sapmastraat / Clement Maertenszstraat  / Vijandtstraat / Johannes Poststraat. De eerste woningen worden in 2025 gesloopt. Plan: 'Hart van Noord'.;;Wonen;25-4-2022;5-12-2023;5-12-2023;Hart van Noord;;;;;;Initiatief;1.000.000 - 1.999.999;;;Nee;;;Liornestraat ;;1624;;Hoorn;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Nieuwbouw;Huurwoningen;;;
545893;Woningen;Bouwen, na sloop, 166 sociale huurwoningen (soort n.n.b.) aan de Liornestraat / Sapmastraat / Clement Maertenszstraat  / Vijandtstraat / Johannes Poststraat. De eerste woningen worden in 2025 gesloopt. Plan: 'Hart van Noord'.;;Wonen;25-4-2022;5-12-2023;5-12-2023;Hart van Noord;;;;;;Initiatief;1.000.000 - 1.999.999;;;Nee;;;Liornestraat ;;1624;;Hoorn;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Slopen;;;;
545893;Woningen;Bouwen, na sloop, 166 sociale huurwoningen (soort n.n.b.) aan de Liornestraat / Sapmastraat / Clement Maertenszstraat  / Vijandtstraat / Johannes Poststraat. De eerste woningen worden in 2025 gesloopt. Plan: 'Hart van Noord'.;;Wonen;25-4-2022;5-12-2023;5-12-2023;Hart van Noord;;;;;;Initiatief;1.000.000 - 1.999.999;;;Nee;;;Liornestraat ;;1624;;Hoorn;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Huurwoningen;166;;
545893;Woningen;Bouwen, na sloop, 166 sociale huurwoningen (soort n.n.b.) aan de Liornestraat / Sapmastraat / Clement Maertenszstraat  / Vijandtstraat / Johannes Poststraat. De eerste woningen worden in 2025 gesloopt. Plan: 'Hart van Noord'.;;Wonen;25-4-2022;5-12-2023;5-12-2023;Hart van Noord;;;;;;Initiatief;1.000.000 - 1.999.999;;;Nee;;;Liornestraat ;;1624;;Hoorn;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Slopen;Huurwoningen;;Grondgebonden;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;6145;VKZ B.V.;www.vkzbv.nl;www.linkedin.com/company/vkz-bv/;twitter.com/VKZBV;30146313;000015805255;030-2517476;;info@vkzbv.nl;Bouwmanagement;Rembrandtlaan;31;;3723 BG;Bilthoven;;;;;;Velpen;van der;Peter;P.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;88;VSAP Architects & Planners;www.vsap-architects.nl;;;55099033;000024645761;030-6330372;;office@vsap-architects.nl;Architect;Beetslaan;3;;3723 DW;Bilthoven;;;;;;da Silva;;Vasco;V.;Eigenaar;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;15993;De Lelie Vastgoed BV;;;;33101416;000018440118;035-6470355;;;Projectontwikkelaar;Nieuwe 's-Gravelandseweg;86;;1406 NJ;BUSSUM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;4106;Curvers Raadgevende Ingenieurs;www.curversri.nl;;;14633607;000017767512;043-4504426;;info@curversri.nl;Adviseur;Rijksweg;95;;6271 AD;GULPEN;;;;;GULPEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;442;Van Rossum Raadgevende Ingenieurs B.V;www.vanrossumbv.nl;www.linkedin.com/company/van-rossum-raadgevend-ingenieurs/;;34147396;000018301207;020-6153711;;amsterdam@vanrossumbv.nl;Constructeur;Pedro de Medinalaan;3;a;1086 XK;Amsterdam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528878;Appartementen;Bouwen 53 huurappartementen (24 sociale huur / 29 vrije sector) in 3 blokken aan de Bestevaer / IJsselmeerstraat. Project loopt vertraging op. ;;Wonen;23-9-2019;13-12-2023;13-12-2023;;;;;1-12-2024;28-3-2026;Ontwerp;5.000.000 - 9.999.999;7.200.000;LED;Ja;;Financiën;Bestevaer 5;;1271 XZ;;Huizen;Noord-Holland;Nederland;;;4;6;3800;;0406010000054578;0406100000028371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Nieuwbouw;Huurwoningen;53;Appartement;Hellend
555229;Woningen;Bouwen 86 koopwoningen tussen de Noordelijke Randweg, de spoorlijn Haarlem-Leiden, Beukenrode, Boekenburglaan en de N444 in de nieuw te ontwikkelen wijk 'Nieuw Boekhorst'. Hoofdproject: ID 539538. De woningen gaan in Q1 2024 in verkoop.;;Wonen;12-9-2023;13-12-2023;13-12-2023;Nieuw Boekhorst;;;;3-6-2024;9-1-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Warmtepomp;Nee;;;Noordelijke Randweg ;;2215;;Voorhout;Zuid-Holland;Nederland;;;3;;12000;;;;280291;Heijmans Hoofddorp;www.heijmans.nl;;;;;010-2662600;;info@heijmans.nl;Projectontwikkelaar;Taurusavenue;jan-41;;2132 LS;Hoofddorp;;;;;;Groeneveld;;Philip;P.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555229;Woningen;Bouwen 86 koopwoningen tussen de Noordelijke Randweg, de spoorlijn Haarlem-Leiden, Beukenrode, Boekenburglaan en de N444 in de nieuw te ontwikkelen wijk 'Nieuw Boekhorst'. Hoofdproject: ID 539538. De woningen gaan in Q1 2024 in verkoop.;;Wonen;12-9-2023;13-12-2023;13-12-2023;Nieuw Boekhorst;;;;3-6-2024;9-1-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Warmtepomp;Nee;;;Noordelijke Randweg ;;2215;;Voorhout;Zuid-Holland;Nederland;;;3;;12000;;;;156841;Bureau 070;www.bureau070.nl;geen linkedin;geen twitter;54081068;000023902116;070-2190190;;info@bureau070.nl  ;Architect;Burgemeester van Karnebeeklaan;6;;2585 BB;'s-Gravenhage;;;;;;Bosch;van den;Dennis;D.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555229;Woningen;Bouwen 86 koopwoningen tussen de Noordelijke Randweg, de spoorlijn Haarlem-Leiden, Beukenrode, Boekenburglaan en de N444 in de nieuw te ontwikkelen wijk 'Nieuw Boekhorst'. Hoofdproject: ID 539538. De woningen gaan in Q1 2024 in verkoop.;;Wonen;12-9-2023;13-12-2023;13-12-2023;Nieuw Boekhorst;;;;3-6-2024;9-1-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Warmtepomp;Nee;;;Noordelijke Randweg ;;2215;;Voorhout;Zuid-Holland;Nederland;;;3;;12000;;;;280291;Heijmans Hoofddorp;www.heijmans.nl;;;;;010-2662600;;info@heijmans.nl;Hoofdaannemer;Taurusavenue;jan-41;;2132 LS;Hoofddorp;;;;;;Groeneveld;;Philip;P.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555229;Woningen;Bouwen 86 koopwoningen tussen de Noordelijke Randweg, de spoorlijn Haarlem-Leiden, Beukenrode, Boekenburglaan en de N444 in de nieuw te ontwikkelen wijk 'Nieuw Boekhorst'. Hoofdproject: ID 539538. De woningen gaan in Q1 2024 in verkoop.;;Wonen;12-9-2023;13-12-2023;13-12-2023;Nieuw Boekhorst;;;;3-6-2024;9-1-2026;Gegund;10.000.000 - 49.999.999;14.000.000;Warmtepomp;Nee;;;Noordelijke Randweg ;;2215;;Voorhout;Zuid-Holland;Nederland;;;3;;12000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Koopwoningen;86;Grondgebonden;Hellend
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;1095;Thunnissen Ontwikkeling B.V;www.thunnissen.nl;www.linkedin.com/company/thunnissen;twitter.com/thunnissen_bouw;34053175;000019336306;088-9898303;;ontwikkeling@thunnissen.nl;Projectontwikkelaar;Wipperplein;10;;2103 LR;Heemstede;Postbus;71;;2100 AB;Heemstede;Drongelen;van;Roel;R.;Project Manager;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;156841;Bureau 070;www.bureau070.nl;geen linkedin;geen twitter;54081068;000023902116;070-2190190;;info@bureau070.nl  ;Architect;Burgemeester van Karnebeeklaan;6;;2585 BB;'s-Gravenhage;;;;;;Bosch;van den;Dennis;D.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;1376;Berkhout Tros Bouwadviseurs BV;www.berkhouttros.nl;;;37072167;000007022743;072-5270090;;alkmaar@berkhouttros.nl;Constructeur;Scheldestraat;32;;1823 WB;ALKMAAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;86753;Thunnissen Bouw BV;www.thunnissen.nl;www.linkedin.com/company/thunnissen;twitter.com/thunnissen_bouw;34053175;000019336306;088-9898301;;bouw@thunnissen.nl;Hoofdaannemer;Wipperplein;10;;2103 LR;Heemstede;Postbus;71;; 2100 AB;Heemstede;Plug;;Danny ;D.;Uitvoerder;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eengezinswoningen;Nieuwbouw;Koopwoningen;70;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Nieuwbouw;Koopwoningen;8;;
555152;Woningen;Bouwen 70 koopwoningen / 8 koopappartementen / 22 huurappartementen aan de Verreweg e.o. in het plan 'Wilgenrijk', Parksingel deelgebied 22. De woningen zijn in verkoop. Acquisitie n.a.v. deze publicatie wordt bij de projectontwikkelaar en aannemer niet op prijs gesteld. ;;Wonen;6-9-2023;13-12-2023;13-12-2023;Wilgenrijk;;;;1-4-2024;5-9-2025;Gegund;10.000.000 - 49.999.999;17.500.000;Warmtepomp, Zonnepanelen, LED;Nee;;;Verreweg ;;3147;;Maassluis;Zuid-Holland;Nederland;;;3;4;3500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;gestapelde bouw/flats;Nieuwbouw;Huurwoningen;22;;
556466;School;Bouwen basisschool De Ark op locatie Apollo ’68 aan het Oude Hof 100. Bestemmingsplan moet gewijzigd worden.;;Onderwijs;5-12-2023;5-12-2023;6-12-2023;;;;;;;Initiatief;2.000.000 - 4.999.999;;;Nee;;;'t Ouwe Hof 100;;1711 RW;;Hensbroek;Noord-Holland;Nederland;;;;;;;;;9230;Gemeente Koggenland;www.koggenland.nl ;linkedin.com/company/gemeente-koggenland/;twitter.com/koggenland;50582445;000020965133;0229-548400;;info@koggenland.nl;Opdrachtgever;Middenhof;2;;1648 JG;De Goorn;Postbus;21;;1633 ZG;Avenhorn;Wagenaar;;Henk;H.;Beleidsmedewerker;Man;< 150.000;< 1.500.000;1.500.000 - 5.548.000;> 5.548.000;< 25.000;< 221.000;geen;> 221.000;< 25.000;< 221.000;geen;> 221.000;1;2-mrt;3-mei;3-mei;;;;;;;;;;;;;
556466;School;Bouwen basisschool De Ark op locatie Apollo ’68 aan het Oude Hof 100. Bestemmingsplan moet gewijzigd worden.;;Onderwijs;5-12-2023;5-12-2023;6-12-2023;;;;;;;Initiatief;2.000.000 - 4.999.999;;;Nee;;;'t Ouwe Hof 100;;1711 RW;;Hensbroek;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cornelis de Wit;;;;;;;;;;;;
556466;School;Bouwen basisschool De Ark op locatie Apollo ’68 aan het Oude Hof 100. Bestemmingsplan moet gewijzigd worden.;;Onderwijs;5-12-2023;5-12-2023;6-12-2023;;;;;;;Initiatief;2.000.000 - 4.999.999;;;Nee;;;'t Ouwe Hof 100;;1711 RW;;Hensbroek;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cornelis de Wit;;;;;;;;;;;;
556466;School;Bouwen basisschool De Ark op locatie Apollo ’68 aan het Oude Hof 100. Bestemmingsplan moet gewijzigd worden.;;Onderwijs;5-12-2023;5-12-2023;6-12-2023;;;;;;;Initiatief;2.000.000 - 4.999.999;;;Nee;;;'t Ouwe Hof 100;;1711 RW;;Hensbroek;Noord-Holland;Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;basisscholen;Nieuwbouw;;;;
520373;Woningen;Bouwen 29 stadswoningen / 52 studiowoningen (allen koop) / 2-laags parkeergarage met 56 parkeerplaatsen / fietsenstalling / supermarkt /  aan de Kartonstraat in het plan 'Cruquiuseiland', kavel 1.6.;;Wonen, Winkels en parkeren;6-6-2018;13-12-2023;13-12-2023;Cruquiuseiland;;;;20-5-2022;5-2-2024;Uitvoering;5.000.000 - 9.999.999;9.500.000;LED, Warmtepomp, Zonnepanelen;Nee;;;Kartonstraat 2;;1019 VB;;Amsterdam;Noord-Holland;Nederland;;;4;6;4800;;0363010012164514;0363100012254525;605;Amvest B.V.;www.amvest.nl;www.linkedin.com/company/amvest;;34140819;000018782817;020-4301212;;info@amvest.nl;Projectontwikkelaar;Zeeburgerkade;1184;;1019 VK;Amsterdam;Postbus;12446;;1100 AK;Amsterdam;Heringa;;Marieke;M.;Communicatiemanager;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
520373;Woningen;Bouwen 29 stadswoningen / 52 studiowoningen (allen koop) / 2-laags parkeergarage met 56 parkeerplaatsen / fietsenstalling / supermarkt /  aan de Kartonstraat in het plan 'Cruquiuseiland', kavel 1.6.;;Wonen, Winkels en parkeren;6-6-2018;13-12-2023;13-12-2023;Cruquiuseiland;;;;20-5-2022;5-2-2024;Uitvoering;5.000.000 - 9.999.999;9.500.000;LED, Warmtepomp, Zonnepanelen;Nee;;;Kartonstraat 2;;1019 VB;;Amsterdam;Noord-Holland;Nederland;;;4;6;4800;;0363010012164514;0363100012254525;199836;Defesche Van den Putte, architectuur en stedenbouw ;www.dvdp.nl;www.linkedin.com/company/defesche-van-den-putte;;27214553;000018625843;020-7892392;;info@dvdp.nl;Architect;KNSM-laan;139;;1019 LB ;Amsterdam;;;;;;Putte;van den;Jef;J.;Architect;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
